pattern,numerator,denominator,power,time frame,occurred
"(1, 7, 5, 7, 1, 3)",11.0,11.0,0.004081707595721835,60,15.0
"(1, 7, 5, 7, 1, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 5, 7, 1, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 5, 7, 1, 5)",12.0,12.0,0.0025826820406833445,30,12.0
"(1, 7, 5, 7, 1, 5)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 5, 7, 1, 7)",13.0,15.0,0.033203882105577634,5,15.0
"(1, 7, 5, 7, 1, 7)",13.0,15.0,0.033203882105577634,10,15.0
"(1, 7, 5, 7, 1, 7)",15.0,15.0,0.0006535011082311695,30,15.0
"(1, 7, 5, 7, 1, 7)",11.0,11.0,0.004081707595721835,60,15.0
"(1, 7, 5, 7, 3, 1)",12.0,14.0,0.046632145853175,1,14.0
"(1, 7, 5, 7, 3, 1)",14.0,14.0,0.0010333215625969077,5,14.0
"(1, 7, 5, 7, 3, 1)",13.0,14.0,0.010039785094019817,10,14.0
"(1, 7, 5, 7, 3, 1)",13.0,14.0,0.010039785094019817,30,14.0
"(1, 7, 5, 7, 3, 1)",11.0,11.0,0.004081707595721835,60,14.0
"(1, 7, 5, 7, 3, 3)",18.0,21.0,0.016484934398194484,10,21.0
"(1, 7, 5, 7, 3, 3)",19.0,21.0,0.0038392211720360407,30,21.0
"(1, 7, 5, 7, 3, 3)",15.0,15.0,0.0006535011082311695,60,21.0
"(1, 7, 5, 7, 3, 5)",12.0,14.0,0.046632145853175,1,14.0
"(1, 7, 5, 7, 3, 5)",14.0,14.0,0.0010333215625969077,5,14.0
"(1, 7, 5, 7, 3, 5)",13.0,14.0,0.010039785094019817,10,14.0
"(1, 7, 5, 7, 3, 5)",13.0,14.0,0.010039785094019817,30,14.0
"(1, 7, 5, 7, 3, 5)",11.0,11.0,0.004081707595721835,60,14.0
"(1, 7, 5, 7, 3, 7)",18.0,21.0,0.016484934398194484,10,21.0
"(1, 7, 5, 7, 3, 7)",19.0,21.0,0.0038392211720360407,30,21.0
"(1, 7, 5, 7, 3, 7)",15.0,15.0,0.0006535011082311695,60,21.0
"(1, 7, 5, 7, 5, 1)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 5, 7, 5, 1)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 5, 7, 5, 1)",12.0,12.0,0.0025826820406833445,30,12.0
"(1, 7, 5, 7, 5, 1)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 5, 7, 5, 3)",13.0,15.0,0.033203882105577634,5,15.0
"(1, 7, 5, 7, 5, 3)",13.0,15.0,0.033203882105577634,10,15.0
"(1, 7, 5, 7, 5, 3)",15.0,15.0,0.0006535011082311695,30,15.0
"(1, 7, 5, 7, 5, 3)",11.0,11.0,0.004081707595721835,60,15.0
"(1, 7, 5, 7, 5, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 5, 7, 5, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 5, 7, 5, 5)",12.0,12.0,0.0025826820406833445,30,12.0
"(1, 7, 5, 7, 5, 5)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 5, 7, 5, 7)",13.0,15.0,0.033203882105577634,5,15.0
"(1, 7, 5, 7, 5, 7)",13.0,15.0,0.033203882105577634,10,15.0
"(1, 7, 5, 7, 5, 7)",15.0,15.0,0.0006535011082311695,30,15.0
"(1, 7, 5, 7, 5, 7)",11.0,11.0,0.004081707595721835,60,15.0
"(1, 7, 5, 7, 7, 1)",12.0,14.0,0.046632145853175,1,14.0
"(1, 7, 5, 7, 7, 1)",14.0,14.0,0.0010333215625969077,5,14.0
"(1, 7, 5, 7, 7, 1)",13.0,14.0,0.010039785094019817,10,14.0
"(1, 7, 5, 7, 7, 1)",13.0,14.0,0.010039785094019817,30,14.0
"(1, 7, 5, 7, 7, 1)",11.0,11.0,0.004081707595721835,60,14.0
"(1, 7, 5, 7, 7, 3)",18.0,21.0,0.016484934398194484,10,21.0
"(1, 7, 5, 7, 7, 3)",19.0,21.0,0.0038392211720360407,30,21.0
"(1, 7, 5, 7, 7, 3)",15.0,15.0,0.0006535011082311695,60,21.0
"(1, 7, 5, 7, 7, 5)",12.0,14.0,0.046632145853175,1,14.0
"(1, 7, 5, 7, 7, 5)",14.0,14.0,0.0010333215625969077,5,14.0
"(1, 7, 5, 7, 7, 5)",13.0,14.0,0.010039785094019817,10,14.0
"(1, 7, 5, 7, 7, 5)",13.0,14.0,0.010039785094019817,30,14.0
"(1, 7, 5, 7, 7, 5)",11.0,11.0,0.004081707595721835,60,14.0
"(1, 7, 5, 7, 7, 7)",18.0,21.0,0.016484934398194484,10,21.0
"(1, 7, 5, 7, 7, 7)",19.0,21.0,0.0038392211720360407,30,21.0
"(1, 7, 5, 7, 7, 7)",15.0,15.0,0.0006535011082311695,60,21.0
"(1, 7, 6, 2, 3, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 2, 3, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 2, 7, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 2, 7, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 3, 2, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 3, 2, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 3, 2, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 3, 2, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 3, 3, 3)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 3, 3, 7)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 3, 6, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 3, 6, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 3, 6, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 3, 6, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 3, 7, 3)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 3, 7, 7)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 6, 3, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 6, 3, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 6, 6, 7)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 6, 7, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 6, 7, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 6, 7, 7)",8.0,8.0,0.016043844452498648,30,8.0
"(1, 7, 6, 7, 2, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 7, 2, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 7, 2, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 7, 2, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 7, 3, 3)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 7, 3, 7)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 7, 6, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 6, 7, 6, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 7, 6, 6)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 6, 7, 6, 7)",8.0,8.0,0.016043844452498648,30,8.0
"(1, 7, 6, 7, 7, 3)",10.0,11.0,0.03247577593790317,30,11.0
"(1, 7, 6, 7, 7, 6)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 6, 7, 7, 7)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 1, 1, 1)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 1, 1, 1)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 1, 1, 1)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 1, 1, 1)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 1, 1, 3)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 1, 1, 3)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 1, 1, 5)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 1, 1, 5)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 1, 1, 5)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 1, 1, 5)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 1, 1, 7)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 1, 1, 7)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 1, 3, 1)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 1, 3, 1)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 1, 3, 1)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 1, 3, 1)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 1, 3, 2)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 1, 3, 3)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 1, 3, 3)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 1, 3, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 1, 3, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 1, 3, 5)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 1, 3, 5)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 1, 3, 6)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 1, 3, 7)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 1, 3, 7)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 1, 5, 1)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 1, 5, 1)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 1, 5, 1)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 1, 5, 1)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 1, 5, 3)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 1, 5, 3)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 1, 5, 5)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 1, 5, 5)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 1, 5, 5)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 1, 5, 5)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 1, 5, 7)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 1, 5, 7)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 1, 7, 1)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 1, 7, 1)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 1, 7, 1)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 1, 7, 1)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 1, 7, 2)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 1, 7, 3)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 1, 7, 3)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 1, 7, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 1, 7, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 1, 7, 5)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 1, 7, 5)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 1, 7, 6)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 1, 7, 7)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 1, 7, 7)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 2, 2, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 2, 2, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 2, 3, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 2, 3, 3)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 2, 3, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 2, 3, 7)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 2, 6, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 2, 6, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 2, 7, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 2, 7, 3)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 2, 7, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 2, 7, 7)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 3, 1, 1)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 3, 1, 1)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 3, 1, 1)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 3, 1, 1)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 3, 1, 3)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 3, 1, 3)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 3, 1, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 3, 1, 5)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 3, 1, 5)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 3, 1, 5)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 3, 1, 5)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 3, 1, 7)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 3, 1, 7)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 3, 1, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 3, 2, 2)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 3, 2, 3)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 3, 2, 6)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 3, 2, 7)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 3, 3, 1)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 3, 3, 1)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 3, 3, 1)",15.0,16.0,0.004497184152203379,10,16.0
"(1, 7, 7, 3, 3, 1)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 3, 3, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 3, 3, 2)",14.0,16.0,0.023481460072180015,30,16.0
"(1, 7, 7, 3, 3, 2)",8.0,8.0,0.016043844452498648,60,16.0
"(1, 7, 7, 3, 3, 3)",29.0,32.0,0.00034333872310751673,30,32.0
"(1, 7, 7, 3, 3, 3)",20.0,20.0,6.608502560386678e-05,60,32.0
"(1, 7, 7, 3, 3, 5)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 3, 3, 5)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 3, 3, 5)",15.0,16.0,0.004497184152203379,10,16.0
"(1, 7, 7, 3, 3, 5)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 3, 3, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 3, 3, 6)",14.0,16.0,0.023481460072180015,30,16.0
"(1, 7, 7, 3, 3, 6)",8.0,8.0,0.016043844452498648,60,16.0
"(1, 7, 7, 3, 3, 7)",29.0,32.0,0.00034333872310751673,30,32.0
"(1, 7, 7, 3, 3, 7)",20.0,20.0,6.608502560386678e-05,60,32.0
"(1, 7, 7, 3, 5, 1)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 3, 5, 1)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 3, 5, 1)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 3, 5, 1)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 3, 5, 3)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 3, 5, 3)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 3, 5, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 3, 5, 5)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 3, 5, 5)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 3, 5, 5)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 3, 5, 5)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 3, 5, 7)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 3, 5, 7)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 3, 5, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 3, 6, 2)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 3, 6, 3)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 3, 6, 6)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 3, 6, 7)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 3, 7, 1)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 3, 7, 1)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 3, 7, 1)",15.0,16.0,0.004497184152203379,10,16.0
"(1, 7, 7, 3, 7, 1)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 3, 7, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 3, 7, 2)",14.0,16.0,0.023481460072180015,30,16.0
"(1, 7, 7, 3, 7, 2)",8.0,8.0,0.016043844452498648,60,16.0
"(1, 7, 7, 3, 7, 3)",29.0,32.0,0.00034333872310751673,30,32.0
"(1, 7, 7, 3, 7, 3)",20.0,20.0,6.608502560386678e-05,60,32.0
"(1, 7, 7, 3, 7, 5)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 3, 7, 5)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 3, 7, 5)",15.0,16.0,0.004497184152203379,10,16.0
"(1, 7, 7, 3, 7, 5)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 3, 7, 5)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 3, 7, 6)",14.0,16.0,0.023481460072180015,30,16.0
"(1, 7, 7, 3, 7, 6)",8.0,8.0,0.016043844452498648,60,16.0
"(1, 7, 7, 3, 7, 7)",29.0,32.0,0.00034333872310751673,30,32.0
"(1, 7, 7, 3, 7, 7)",20.0,20.0,6.608502560386678e-05,60,32.0
"(1, 7, 7, 5, 1, 1)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 5, 1, 1)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 5, 1, 1)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 5, 1, 1)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 5, 1, 3)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 5, 1, 3)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 5, 1, 5)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 5, 1, 5)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 5, 1, 5)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 5, 1, 5)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 5, 1, 7)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 5, 1, 7)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 5, 3, 1)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 5, 3, 1)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 5, 3, 1)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 5, 3, 1)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 5, 3, 2)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 5, 3, 3)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 5, 3, 3)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 5, 3, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 5, 3, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 5, 3, 5)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 5, 3, 5)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 5, 3, 6)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 5, 3, 7)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 5, 3, 7)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 5, 5, 1)",11.0,11.0,0.004081707595721835,5,11.0
"(1, 7, 7, 5, 5, 1)",10.0,11.0,0.03247577593790317,10,11.0
"(1, 7, 7, 5, 5, 1)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 5, 5, 1)",8.0,8.0,0.016043844452498648,60,11.0
"(1, 7, 7, 5, 5, 3)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 5, 5, 3)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 5, 5, 5)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 5, 5, 5)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 5, 5, 5)",12.0,12.0,0.0025826820406833445,30,12.0
"(1, 7, 7, 5, 5, 5)",8.0,8.0,0.016043844452498648,60,12.0
"(1, 7, 7, 5, 5, 7)",16.0,17.0,0.002996050491241571,30,17.0
"(1, 7, 7, 5, 5, 7)",12.0,12.0,0.0025826820406833445,60,17.0
"(1, 7, 7, 5, 7, 1)",12.0,12.0,0.0025826820406833445,5,12.0
"(1, 7, 7, 5, 7, 1)",11.0,12.0,0.022070014256183743,10,12.0
"(1, 7, 7, 5, 7, 1)",11.0,12.0,0.022070014256183743,30,12.0
"(1, 7, 7, 5, 7, 1)",9.0,9.0,0.01017780870835625,60,12.0
"(1, 7, 7, 5, 7, 2)",6.0,6.0,0.03952199104714706,60,10.0
"(1, 7, 7, 5, 7, 3)",19.0,22.0,0.011836308625596113,30,22.0
"(1, 7, 7, 5, 7, 3)",15.0,15.0,0.0006535011082311695,60,22.0
"(1, 7, 7, 5, 7, 5)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 5, 7, 5)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 5, 7, 5)",12.0,13.0,0.014918766528573834,30,13.0
"(1, 7, 7, 5, 7, 5)",9.0,9.0,0.01017780870835625,60,13.0
"(1, 7, 7, 5, 7, 6)",6.0,6.0,0.03952199104714706,60,11.0
"(1, 7, 7, 5, 7, 7)",20.0,23.0,0.00845540133136828,30,23.0
"(1, 7, 7, 5, 7, 7)",15.0,15.0,0.0006535011082311695,60,23.0
"(1, 7, 7, 6, 2, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 6, 2, 7)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 6, 3, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 6, 3, 3)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 6, 3, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 6, 3, 7)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 6, 6, 3)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 6, 6, 6)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 6, 6, 7)",8.0,8.0,0.016043844452498648,30,8.0
"(1, 7, 7, 6, 7, 2)",6.0,6.0,0.03952199104714706,30,6.0
"(1, 7, 7, 6, 7, 3)",10.0,10.0,0.00644787995757028,30,10.0
"(1, 7, 7, 6, 7, 6)",7.0,7.0,0.025232054368863263,30,7.0
"(1, 7, 7, 6, 7, 7)",11.0,11.0,0.004081707595721835,30,11.0
"(1, 7, 7, 7, 1, 1)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 7, 1, 1)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 7, 1, 1)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 7, 1, 1)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 7, 1, 3)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 7, 1, 3)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 7, 1, 3)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 7, 1, 5)",13.0,13.0,0.0016337524646917682,5,13.0
"(1, 7, 7, 7, 1, 5)",12.0,13.0,0.014918766528573834,10,13.0
"(1, 7, 7, 7, 1, 5)",13.0,13.0,0.0016337524646917682,30,13.0
"(1, 7, 7, 7, 1, 5)",10.0,10.0,0.00644787995757028,60,13.0
"(1, 7, 7, 7, 1, 7)",16.0,19.0,0.03143339174622448,5,19.0
"(1, 7, 7, 7, 1, 7)",18.0,19.0,0.0013196634166337535,30,19.0
"(1, 7, 7, 7, 1, 7)",14.0,14.0,0.0010333215625969077,60,19.0
"(1, 7, 7, 7, 2, 2)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 7, 2, 3)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 7, 2, 6)",9.0,10.0,0.04747709621621593,30,10.0
"(1, 7, 7, 7, 2, 7)",6.0,6.0,0.03952199104714706,60,13.0
"(1, 7, 7, 7, 3, 1)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 7, 3, 1)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 7, 3, 1)",15.0,16.0,0.004497184152203379,10,16.0
"(1, 7, 7, 7, 3, 1)",15.0,16.0,0.004497184152203379,30,16.0
"(1, 7, 7, 7, 3, 1)",12.0,12.0,0.0025826820406833445,60,16.0
"(1, 7, 7, 7, 3, 2)",14.0,16.0,0.023481460072180015,30,16.0
"(1, 7, 7, 7, 3, 2)",8.0,8.0,0.016043844452498648,60,16.0
"(1, 7, 7, 7, 3, 3)",29.0,32.0,0.00034333872310751673,30,32.0
"(1, 7, 7, 7, 3, 3)",20.0,20.0,6.608502560386678e-05,60,32.0
"(1, 7, 7, 7, 3, 5)",14.0,16.0,0.023481460072180015,1,16.0
"(1, 7, 7, 7, 3, 5)",15.0,16.0,0.004497184152203379,5,16.0
"(1, 7, 7, 7, 3, 5)",15.0,16.0,0.004497184152203379,10,16.0
