pattern,numerator,denominator,power,time frame,occurred
"(5, 2, 2)",166.0,236.0,0.011629703062274021,300,237.0
"(5, 2, 2)",156.0,225.0,0.02921453404931057,2880,237.0
"(5, 2, 3)",217.0,316.0,0.02260115474478304,240,317.0
"(5, 2, 3)",225.0,316.0,0.0015179060828120912,300,317.0
"(5, 2, 3)",208.0,300.0,0.014121553756678768,2880,317.0
"(5, 2, 5)",63.0,85.0,0.018780384132046222,300,85.0
"(5, 2, 6)",170.0,241.0,0.009130073663942886,300,242.0
"(5, 2, 6)",160.0,230.0,0.023357172886120887,2880,242.0
"(5, 2, 7)",220.0,321.0,0.02455536952475769,240,322.0
"(5, 2, 7)",229.0,321.0,0.0011800382308162914,300,322.0
"(5, 2, 7)",212.0,305.0,0.011376319705658399,2880,322.0
"(5, 3, 2)",294.0,429.0,0.011307112304791424,240,431.0
"(5, 3, 2)",302.0,429.0,0.0009572031870127366,300,431.0
"(5, 3, 2)",281.0,405.0,0.004967577877543964,2880,431.0
"(5, 3, 6)",297.0,434.0,0.012225470409594716,240,436.0
"(5, 3, 6)",306.0,434.0,0.0007598337150129474,300,436.0
"(5, 3, 6)",285.0,410.0,0.00402350331988486,2880,436.0
"(5, 4, 2)",25.0,31.0,0.022919534266053455,1440,31.0
"(5, 4, 3)",25.0,31.0,0.022919534266053455,1440,31.0
"(5, 5, 2)",157.0,224.0,0.016616818862154967,300,225.0
"(5, 5, 2)",147.0,211.0,0.026540865686852284,2880,225.0
"(5, 6, 1)",58.0,80.0,0.044505713502615486,240,80.0
"(5, 6, 1)",59.0,80.0,0.026035286032954946,300,80.0
"(5, 6, 2)",187.0,267.0,0.010389443693574541,300,268.0
"(5, 6, 2)",178.0,256.0,0.01831275662790418,2880,268.0
"(5, 6, 3)",235.0,347.0,0.04204011546835954,240,348.0
"(5, 6, 3)",246.0,347.0,0.0014190000329854953,300,348.0
"(5, 6, 3)",230.0,331.0,0.008982734007521012,2880,348.0
"(5, 7, 2)",312.0,460.0,0.02057502236653249,240,462.0
"(5, 7, 2)",323.0,460.0,0.0008658545751263587,300,462.0
"(5, 7, 2)",309.0,460.0,0.04032754552204649,1440,462.0
"(5, 7, 2)",303.0,436.0,0.003198236650471284,2880,462.0
"(6, 1, 2)",63.0,86.0,0.027507014470588065,300,86.0
"(6, 1, 3)",191.0,279.0,0.03563947594965743,240,279.0
"(6, 1, 3)",196.0,279.0,0.007327008196083519,300,279.0
"(6, 1, 3)",180.0,262.0,0.03364286169745629,2880,279.0
"(6, 1, 6)",63.0,86.0,0.027507014470588065,300,86.0
"(6, 1, 7)",191.0,279.0,0.03563947594965743,240,279.0
"(6, 1, 7)",196.0,279.0,0.007327008196083519,300,279.0
"(6, 1, 7)",180.0,262.0,0.03364286169745629,2880,279.0
"(6, 2, 1)",138.0,199.0,0.03752965772958374,300,199.0
"(6, 2, 4)",32.0,42.0,0.043291340129779414,300,42.0
"(6, 2, 4)",37.0,42.0,0.00022316144149583621,1440,42.0
"(6, 2, 5)",170.0,241.0,0.009130073663942886,300,241.0
"(6, 2, 5)",168.0,241.0,0.018533555799236427,1440,241.0
"(6, 2, 5)",158.0,229.0,0.03583959716510966,2880,241.0
"(6, 3, 1)",267.0,392.0,0.022661891982398884,240,392.0
"(6, 3, 1)",271.0,392.0,0.007544427270813462,300,392.0
"(6, 3, 1)",250.0,366.0,0.022158556358895243,2880,392.0
"(6, 3, 4)",32.0,42.0,0.043291340129779414,300,42.0
"(6, 3, 4)",37.0,42.0,0.00022316144149583621,1440,42.0
"(6, 3, 5)",297.0,434.0,0.012225470409594716,240,434.0
"(6, 3, 5)",303.0,434.0,0.0021000118028983183,300,434.0
"(6, 3, 5)",294.0,434.0,0.025871453085757966,1440,434.0
"(6, 3, 5)",280.0,408.0,0.01180406117773337,2880,434.0
"(6, 4, 2)",10.0,42.0,0.04329134012977942,10,42.0
"(6, 4, 2)",35.0,42.0,0.0028719124579642376,1440,42.0
"(6, 4, 3)",10.0,42.0,0.04329134012977942,10,42.0
"(6, 4, 3)",35.0,42.0,0.0028719124579642376,1440,42.0
"(6, 5, 2)",93.0,128.0,0.013356129429104283,300,128.0
"(6, 5, 3)",226.0,321.0,0.0036690271917035277,300,321.0
"(6, 5, 3)",209.0,304.0,0.02314858881493367,2880,321.0
"(6, 6, 1)",138.0,199.0,0.03752965772958374,300,199.0
"(6, 7, 1)",267.0,392.0,0.022661891982398884,240,392.0
"(6, 7, 1)",271.0,392.0,0.007544427270813462,300,392.0
"(6, 7, 1)",250.0,366.0,0.022158556358895243,2880,392.0
"(7, 1, 2)",192.0,279.0,0.026764832249409076,180,280.0
"(7, 1, 2)",193.0,279.0,0.01980499247361707,240,280.0
"(7, 1, 2)",199.0,279.0,0.0023548789609811422,300,280.0
"(7, 1, 2)",183.0,263.0,0.016319129262413357,2880,280.0
"(7, 1, 6)",192.0,279.0,0.026764832249409076,180,280.0
"(7, 1, 6)",193.0,279.0,0.01980499247361707,240,280.0
"(7, 1, 6)",199.0,279.0,0.0023548789609811422,300,280.0
"(7, 1, 6)",183.0,263.0,0.016319129262413357,2880,280.0
"(7, 2, 1)",192.0,279.0,0.026764832249409076,240,279.0
"(7, 2, 1)",197.0,279.0,0.005099351159861629,300,279.0
"(7, 2, 1)",180.0,262.0,0.03364286169745629,2880,279.0
"(7, 2, 4)",32.0,42.0,0.043291340129779414,300,42.0
"(7, 2, 4)",37.0,42.0,0.00022316144149583621,1440,42.0
"(7, 2, 5)",222.0,321.0,0.01373984195676248,240,321.0
"(7, 2, 5)",229.0,321.0,0.0011800382308162914,300,321.0
"(7, 2, 5)",219.0,321.0,0.03219872827156204,1440,321.0
"(7, 2, 5)",210.0,304.0,0.017237404668786788,2880,321.0
"(7, 3, 4)",32.0,42.0,0.043291340129779414,300,42.0
"(7, 3, 4)",37.0,42.0,0.00022316144149583621,1440,42.0
"(7, 4, 2)",10.0,42.0,0.04329134012977942,10,42.0
"(7, 4, 2)",35.0,42.0,0.0028719124579642376,1440,42.0
"(7, 4, 3)",10.0,42.0,0.04329134012977942,10,42.0
"(7, 4, 3)",35.0,42.0,0.0028719124579642376,1440,42.0
"(7, 5, 2)",218.0,321.0,0.04169048825021706,240,322.0
"(7, 5, 2)",229.0,321.0,0.0011800382308162914,300,322.0
"(7, 5, 2)",212.0,305.0,0.011376319705658399,2880,322.0
"(7, 6, 1)",192.0,279.0,0.026764832249409076,240,279.0
"(7, 6, 1)",197.0,279.0,0.005099351159861629,300,279.0
"(7, 6, 1)",180.0,262.0,0.03364286169745629,2880,279.0
"(1, 1, 1, 2)",112.0,161.0,0.04913407456827576,240,162.0
"(1, 1, 1, 6)",112.0,161.0,0.04913407456827576,240,162.0
"(1, 1, 2, 1)",40.0,53.0,0.03362252474012972,240,53.0
"(1, 1, 2, 2)",94.0,132.0,0.02912096610424295,2880,141.0
"(1, 1, 2, 3)",136.0,193.0,0.01859047297407458,240,194.0
"(1, 1, 2, 3)",135.0,193.0,0.02680291985918897,300,194.0
"(1, 1, 2, 3)",125.0,180.0,0.04292943978326744,2880,194.0
"(1, 1, 2, 5)",40.0,53.0,0.03362252474012972,240,53.0
"(1, 1, 2, 6)",94.0,132.0,0.02912096610424295,2880,141.0
"(1, 1, 2, 7)",136.0,193.0,0.01859047297407458,240,194.0
"(1, 1, 2, 7)",135.0,193.0,0.02680291985918897,300,194.0
"(1, 1, 2, 7)",125.0,180.0,0.04292943978326744,2880,194.0
"(1, 1, 3, 2)",208.0,301.0,0.017316340477251942,240,303.0
"(1, 1, 3, 2)",207.0,301.0,0.02328391714619984,300,303.0
"(1, 1, 3, 2)",197.0,283.0,0.012910198942293147,2880,303.0
"(1, 1, 3, 6)",208.0,301.0,0.017316340477251942,240,303.0
"(1, 1, 3, 6)",207.0,301.0,0.02328391714619984,300,303.0
"(1, 1, 3, 6)",197.0,283.0,0.012910198942293147,2880,303.0
"(1, 1, 5, 2)",112.0,161.0,0.04913407456827576,240,162.0
"(1, 1, 5, 6)",112.0,161.0,0.04913407456827576,240,162.0
"(1, 1, 6, 1)",40.0,53.0,0.03362252474012972,240,53.0
"(1, 1, 6, 2)",94.0,132.0,0.02912096610424295,2880,141.0
"(1, 1, 6, 3)",136.0,193.0,0.01859047297407458,240,194.0
"(1, 1, 6, 3)",135.0,193.0,0.02680291985918897,300,194.0
"(1, 1, 6, 3)",125.0,180.0,0.04292943978326744,2880,194.0
"(1, 1, 6, 5)",40.0,53.0,0.03362252474012972,240,53.0
