v,vw,o,c,h,l,t,n
292,21.8342,21.8228,21.8228,21.8228,21.8228,1687270920000,3
100,21.83,21.83,21.83,21.83,21.83,1687271100000,1
148,21.8307,21.83,21.83,21.83,21.83,1687271340000,2
700,21.8636,21.865,21.86,21.865,21.86,1687271400000,7
203,21.875,21.875,21.875,21.875,21.875,1687271520000,5
705,21.8562,21.87,21.8601,21.87,21.8601,1687271760000,7
328,21.8381,21.8417,21.8417,21.8417,21.8417,1687271940000,4
200,21.88,21.88,21.88,21.88,21.88,1687272300000,1
836,21.8293,21.83,21.8301,21.8301,21.82,1687272540000,11
407,21.8752,21.875,21.875,21.875,21.875,1687272600000,4
200,21.875,21.875,21.875,21.875,21.875,1687272660000,1
8098,21.7363,21.77,21.7,21.77,21.7,1687273140000,29
147,21.8747,21.88,21.88,21.88,21.88,1687273200000,3
707,21.7299,21.75,21.72,21.75,21.72,1687273620000,7
216,21.7537,21.75,21.75,21.75,21.75,1687274520000,3
600,21.7963,21.7963,21.7963,21.7963,21.7963,1687275000000,1
129,21.7746,21.77,21.77,21.77,21.77,1687276800000,5
100,21.9199,21.9199,21.9199,21.9199,21.9199,1687277160000,1
986,21.845,21.845,21.845,21.845,21.845,1687277460000,1
229,21.8898,21.89,21.89,21.89,21.89,1687277880000,2
100,21.91,21.91,21.91,21.91,21.91,1687278960000,1
100,21.95,21.95,21.95,21.95,21.95,1687280280000,1
107,21.9357,21.9357,21.9357,21.9357,21.9357,1687280340000,1
775,21.8782,21.8782,21.8782,21.8782,21.8782,1687280580000,1
250,21.8401,21.84,21.84,21.84,21.84,1687280640000,3
115,21.9556,21.9599,21.9599,21.9599,21.9599,1687280880000,6
320,21.8255,21.83,21.8301,21.8301,21.83,1687281240000,6
177,21.9489,21.95,21.95,21.95,21.95,1687281960000,2
130,21.96,21.96,21.96,21.96,21.96,1687282140000,1
100,21.9296,21.9296,21.9296,21.9296,21.9296,1687282860000,1
499,21.94,21.94,21.94,21.94,21.94,1687283280000,4
200,21.87,21.87,21.87,21.87,21.87,1687283520000,1
205,21.9236,21.9227,21.9227,21.9227,21.9227,1687283580000,2
492,21.93,21.93,21.93,21.93,21.93,1687284180000,2
569,21.93,21.93,21.93,21.93,21.93,1687284360000,3
450,21.7989,21.79,21.79,21.79,21.79,1687285500000,2
200,21.93,21.93,21.93,21.93,21.93,1687287060000,1
1000,21.899,21.899,21.899,21.899,21.899,1687287660000,1
125,21.9054,21.905,21.905,21.905,21.905,1687288020000,2
101,21.9045,21.905,21.905,21.905,21.905,1687288200000,2
590,21.8568,21.851,21.8501,21.851,21.85,1687288620000,8
1522,21.9049,21.9,21.91,21.91,21.9,1687289940000,7
3020,21.9516,21.9424,21.96,21.96,21.9424,1687290420000,10
1300,21.9558,21.96,21.96,21.96,21.905,1687290540000,5
305,21.9594,21.96,21.96,21.96,21.96,1687291020000,4
300,21.96,21.96,21.96,21.96,21.96,1687291080000,1
990,21.9086,21.96,21.85,21.96,21.85,1687291140000,10
2210,21.84,21.84,21.84,21.84,21.84,1687354200000,7
216,21.8578,21.86,21.86,21.86,21.86,1687354620000,3
364,21.791,21.79,21.79,21.79,21.79,1687354740000,4
161,21.84,21.84,21.84,21.84,21.84,1687354980000,2
483,21.8183,21.83,21.82,21.83,21.82,1687355220000,7
507,21.8126,21.82,21.81,21.82,21.81,1687355340000,4
2425,21.7721,21.8,21.77,21.8,21.77,1687356120000,7
149,21.75,21.75,21.75,21.75,21.75,1687356360000,1
285,21.7587,21.75,21.75,21.75,21.75,1687356540000,9
119,21.8592,21.88,21.88,21.88,21.88,1687357080000,3
200,21.71,21.71,21.71,21.71,21.71,1687357200000,1
200,21.88,21.88,21.88,21.88,21.88,1687359000000,2
144,21.8965,21.895,21.895,21.895,21.895,1687359060000,2
830,21.9039,21.9076,21.88,21.9076,21.88,1687359120000,3
298,21.8932,21.8959,21.89,21.8959,21.89,1687359240000,2
212,21.8924,21.8925,21.8925,21.8925,21.8925,1687359480000,3
269,21.91,21.91,21.91,21.91,21.91,1687360020000,1
2007,21.92,21.92,21.92,21.92,21.92,1687361580000,4
500,21.92,21.92,21.92,21.92,21.92,1687362480000,1
381,21.9,21.9,21.9,21.9,21.9,1687363500000,3
100,21.9107,21.9107,21.9107,21.9107,21.9107,1687364760000,1
203,21.9197,21.92,21.92,21.92,21.92,1687365360000,4
2607,21.9177,21.92,21.9101,21.92,21.91,1687365420000,14
216,21.9207,21.92,21.92,21.92,21.92,1687366260000,2
100,21.9,21.9,21.9,21.9,21.9,1687366320000,1
151,21.9091,21.91,21.91,21.91,21.91,1687366500000,3
400,21.95,21.95,21.95,21.95,21.95,1687366560000,1
199,21.9,21.9,21.9,21.9,21.9,1687366860000,1
201,21.9023,21.9025,21.9025,21.9025,21.9025,1687367400000,2
100,21.905,21.905,21.905,21.905,21.905,1687368000000,1
200,21.9,21.9,21.9,21.9,21.9,1687368720000,1
151,21.9399,21.9399,21.9399,21.9399,21.9399,1687368900000,1
3905,21.918,21.87,21.92,21.92,21.87,1687371600000,11
668,21.92,21.92,21.92,21.92,21.92,1687371840000,3
330,21.8764,21.87,21.8701,21.8701,21.87,1687373280000,5
1269,21.8311,21.87,21.82,21.8701,21.82,1687373400000,10
3100,21.86,21.86,21.86,21.86,21.86,1687373940000,2
101,21.7609,21.76,21.76,21.76,21.76,1687374300000,2
160,21.855,21.855,21.855,21.855,21.855,1687374360000,1
982,21.855,21.855,21.855,21.855,21.855,1687374660000,1
1001,21.855,21.855,21.855,21.855,21.855,1687375440000,2
201,21.76,21.76,21.76,21.76,21.76,1687375860000,3
706,21.8189,21.82,21.82,21.82,21.82,1687376760000,4
100,21.88,21.88,21.88,21.88,21.88,1687376940000,1
203,21.8805,21.88,21.88,21.88,21.88,1687377240000,4
368,21.7903,21.83,21.83,21.83,21.83,1687377540000,5
222,21.9897,21.99,21.99,21.99,21.99,1687440600000,2
374,21.91,21.91,21.91,21.91,21.91,1687441020000,1
185,21.8147,21.81,21.81,21.81,21.81,1687441080000,6
520,21.8497,21.85,21.85,21.85,21.85,1687441260000,3
481,21.8797,21.88,21.88,21.88,21.88,1687442400000,5
431,21.8571,21.8571,21.8571,21.8571,21.8571,1687442880000,1
200,21.87,21.87,21.87,21.87,21.87,1687443960000,1
502,21.88,21.88,21.88,21.88,21.88,1687444680000,3
100,21.84,21.84,21.84,21.84,21.84,1687445040000,1
100,21.84,21.84,21.84,21.84,21.84,1687445220000,1
100,21.8686,21.8686,21.8686,21.8686,21.8686,1687445640000,1
101,21.865,21.865,21.865,21.865,21.865,1687445880000,2
116,21.8602,21.86,21.86,21.86,21.86,1687447080000,3
100,21.865,21.865,21.865,21.865,21.865,1687447560000,1
150,21.8983,21.8983,21.8983,21.8983,21.8983,1687447620000,1
650,21.8398,21.8401,21.8401,21.8401,21.84,1687448400000,13
100,21.862,21.862,21.862,21.862,21.862,1687448580000,1
100,21.8996,21.8996,21.8996,21.8996,21.8996,1687448820000,1
200,21.8899,21.8899,21.8899,21.8899,21.8899,1687450500000,1
458,21.86,21.86,21.86,21.86,21.86,1687451040000,1
525,21.845,21.845,21.845,21.845,21.845,1687451220000,2
400,21.8413,21.845,21.83,21.845,21.83,1687452660000,2
150,21.8367,21.83,21.83,21.83,21.83,1687453440000,2
111,21.8298,21.83,21.83,21.83,21.83,1687454220000,3
400,21.8119,21.8119,21.8119,21.8119,21.8119,1687455960000,1
705,21.7917,21.8,21.77,21.8,21.77,1687456380000,6
250,21.8142,21.8142,21.8142,21.8142,21.8142,1687456740000,1
502,21.8284,21.8284,21.8284,21.8284,21.8284,1687459440000,2
120,21.8223,21.8223,21.8223,21.8223,21.8223,1687459680000,1
100,21.86,21.86,21.86,21.86,21.86,1687460880000,1
205,21.8503,21.85,21.85,21.85,21.85,1687463400000,5
379,21.8493,21.85,21.85,21.85,21.85,1687463700000,3
344,21.8121,21.855,21.8,21.855,21.8,1687463940000,12
478,21.889,21.89,21.89,21.89,21.89,1687527000000,6
114,21.8,21.8,21.8,21.8,21.8,1687527720000,2
2000,21.8335,21.82,21.86,21.86,21.82,1687528260000,8
100,21.7922,21.7922,21.7922,21.7922,21.7922,1687529040000,1
226,21.8202,21.82,21.82,21.82,21.82,1687529520000,3
140,21.7658,21.76,21.76,21.76,21.76,1687530360000,4
115,21.8203,21.82,21.82,21.82,21.82,1687530540000,2
501,21.763,21.775,21.75,21.775,21.75,1687532040000,10
100,21.79,21.79,21.79,21.79,21.79,1687532280000,1
459,21.7989,21.7989,21.7989,21.7989,21.7989,1687532640000,1
100,21.79,21.79,21.79,21.79,21.79,1687532760000,1
100,21.8,21.8,21.8,21.8,21.8,1687533000000,1
965,21.8,21.8,21.8,21.8,21.8,1687533660000,2
110,21.8,21.8,21.8,21.8,21.8,1687534080000,1
101,21.7803,21.7801,21.7801,21.7801,21.7801,1687534860000,2
356,21.7855,21.79,21.79,21.79,21.79,1687535580000,4
556,21.7953,21.8,21.79,21.8,21.79,1687535940000,7
3588,21.7649,21.79,21.7801,21.79,21.72,1687536660000,26
600,21.8035,21.8,21.83,21.83,21.78,1687537980000,6
125,21.82,21.82,21.82,21.82,21.82,1687538280000,1
358,21.84,21.84,21.84,21.84,21.84,1687540680000,2
336,21.753,21.76,21.75,21.76,21.75,1687541100000,3
457,21.8225,21.8225,21.8225,21.8225,21.8225,1687541460000,1
500,21.7983,21.7983,21.7983,21.7983,21.7983,1687541820000,1
200,21.73,21.73,21.73,21.73,21.73,1687542420000,2
250,21.7525,21.7525,21.7525,21.7525,21.7525,1687545120000,1
150,21.73,21.73,21.73,21.73,21.73,1687545300000,1
4600,21.7908,21.76,21.81,21.81,21.76,1687545900000,15
288,21.7422,21.765,21.73,21.765,21.73,1687546860000,2
989,21.7679,21.77,21.76,21.77,21.76,1687547400000,4
400,21.81,21.81,21.81,21.81,21.81,1687547460000,1
270,21.75,21.75,21.75,21.75,21.75,1687548600000,1
1240,21.7733,21.7733,21.7733,21.7733,21.7733,1687548720000,1
320,21.78,21.78,21.78,21.78,21.78,1687549020000,1
587,21.805,21.805,21.805,21.805,21.805,1687549680000,5
3000,21.805,21.805,21.805,21.805,21.805,1687549980000,2
102,21.8199,21.82,21.82,21.82,21.82,1687550160000,3
332,21.7881,21.8,21.77,21.8,21.77,1687550340000,4
2018,21.7201,21.72,21.72,21.72,21.72,1687786200000,10
100,21.73,21.73,21.73,21.73,21.73,1687787220000,1
211,21.8488,21.85,21.85,21.85,21.85,1687787820000,4
229,21.788,21.788,21.788,21.788,21.788,1687788660000,2
101,21.7702,21.77,21.77,21.77,21.77,1687788720000,2
250,21.71,21.71,21.71,21.71,21.71,1687788840000,1
330,21.805,21.805,21.805,21.805,21.805,1687788960000,1
553,21.86,21.86,21.86,21.86,21.86,1687789080000,3
831,21.8296,21.84,21.825,21.84,21.8215,1687789200000,7
200,21.8054,21.8054,21.8054,21.8054,21.8054,1687789260000,1
298,21.7969,21.7969,21.7969,21.7969,21.7969,1687789380000,1
338,21.8,21.8,21.8,21.8,21.8,1687789740000,2
100,21.815,21.815,21.815,21.815,21.815,1687790220000,1
100,21.78,21.78,21.78,21.78,21.78,1687790580000,1
352,21.7612,21.761,21.761,21.761,21.761,1687790820000,2
229,21.79,21.79,21.79,21.79,21.79,1687791360000,1
201,21.82,21.82,21.82,21.82,21.82,1687791420000,3
340,21.814,21.82,21.81,21.82,21.81,1687791480000,4
252,21.795,21.795,21.795,21.795,21.795,1687792740000,1
100,21.815,21.815,21.815,21.815,21.815,1687792860000,1
320,21.79,21.79,21.79,21.79,21.79,1687793040000,1
200,21.79,21.79,21.79,21.79,21.79,1687793160000,2
100,21.78,21.78,21.78,21.78,21.78,1687793280000,1
100,21.8,21.8,21.8,21.8,21.8,1687794000000,1
111,21.8109,21.8121,21.8121,21.8121,21.8121,1687794300000,5
150,21.81,21.81,21.81,21.81,21.81,1687795020000,2
501,21.82,21.82,21.82,21.82,21.82,1687795200000,2
100,21.81,21.81,21.81,21.81,21.81,1687795560000,1
100,21.825,21.825,21.825,21.825,21.825,1687795620000,1
200,21.8699,21.8699,21.8699,21.8699,21.8699,1687796640000,1
100,21.82,21.82,21.82,21.82,21.82,1687797720000,1
1000,21.831,21.83,21.83,21.84,21.83,1687799280000,5
1005,21.835,21.83,21.83,21.84,21.83,1687799580000,6
1895,21.8225,21.83,21.82,21.83,21.82,1687799820000,8
100,21.85,21.85,21.85,21.85,21.85,1687800000000,1
103,21.8403,21.84,21.84,21.84,21.84,1687800300000,2
550,21.8299,21.83,21.83,21.83,21.83,1687801740000,6
100,21.82,21.82,21.82,21.82,21.82,1687801860000,1
100,21.825,21.825,21.825,21.825,21.825,1687802100000,1
500,21.818,21.81,21.8499,21.8499,21.81,1687802280000,2
100,21.825,21.825,21.825,21.825,21.825,1687802340000,1
100,21.825,21.825,21.825,21.825,21.825,1687802940000,1
200,21.81,21.81,21.81,21.81,21.81,1687803300000,2
100,21.81,21.81,21.81,21.81,21.81,1687803360000,1
303,21.8498,21.85,21.85,21.85,21.85,1687804740000,5
552,21.8539,21.85,21.86,21.86,21.85,1687805100000,12
200,21.86,21.86,21.86,21.86,21.86,1687805340000,1
598,21.8594,21.8582,21.8599,21.86,21.8582,1687807140000,3
1000,21.86,21.86,21.8599,21.86,21.8599,1687807800000,4
130,21.83,21.83,21.83,21.83,21.83,1687808760000,6
104,21.8312,21.83,21.83,21.83,21.83,1687808880000,2
1454,21.8014,21.81,21.81,21.81,21.8,1687809420000,5
1450,21.7994,21.8,21.81,21.81,21.8,1687809540000,9
513,21.8801,21.88,21.88,21.88,21.88,1687872600000,3
158,21.8027,21.8,21.8,21.8,21.8,1687872900000,3
1000,21.84,21.84,21.84,21.84,21.84,1687873920000,1
235,21.7876,21.785,21.785,21.785,21.785,1687874280000,2
254,21.7769,21.78,21.78,21.78,21.78,1687874580000,7
481,21.785,21.785,21.785,21.785,21.785,1687874640000,1
100,21.85,21.85,21.85,21.85,21.85,1687876500000,1
310,21.8468,21.85,21.85,21.85,21.85,1687876800000,2
7226,21.8483,21.85,21.79,21.85,21.79,1687876920000,7
101,21.8481,21.8475,21.8475,21.8475,21.8475,1687877100000,2
247,21.8497,21.8497,21.8497,21.8497,21.8497,1687877880000,1
507,21.8793,21.88,21.88,21.88,21.88,1687878360000,5
100,21.7801,21.7801,21.7801,21.7801,21.7801,1687878900000,1
2408,21.842,21.864,21.84,21.864,21.84,1687879860000,4
300,21.8857,21.88,21.89,21.89,21.88,1687880340000,5
100,21.9,21.9,21.9,21.9,21.9,1687880820000,1
2350,21.84,21.84,21.84,21.84,21.84,1687882020000,2
100,21.8999,21.8999,21.8999,21.8999,21.8999,1687883940000,1
100,21.8504,21.8504,21.8504,21.8504,21.8504,1687884480000,1
606,21.9,21.9,21.9,21.9,21.9,1687884840000,5
502,21.9,21.9,21.9,21.9,21.9,1687885140000,2
201,21.91,21.91,21.91,21.91,21.91,1687885200000,3
2100,21.9358,21.91,21.9,21.939,21.9,1687885560000,3
401,21.9101,21.91,21.91,21.91,21.91,1687885620000,2
115,21.9087,21.91,21.91,21.91,21.91,1687885740000,2
111,21.91,21.91,21.91,21.91,21.91,1687886160000,3
880,21.9166,21.92,21.92,21.92,21.91,1687886340000,4
1107,21.9108,21.91,21.91,21.91,21.91,1687886400000,10
100,21.91,21.91,21.91,21.91,21.91,1687886520000,1
170,21.92,21.92,21.92,21.92,21.92,1687887600000,2
200,21.92,21.92,21.92,21.92,21.92,1687887780000,1
120,21.9399,21.9399,21.9399,21.9399,21.9399,1687887900000,1
100,21.92,21.92,21.92,21.92,21.92,1687888140000,1
700,21.9015,21.91,21.9001,21.91,21.9,1687888200000,3
256,21.93,21.93,21.93,21.93,21.93,1687888440000,2
600,21.915,21.915,21.915,21.915,21.915,1687889280000,2
152,21.93,21.93,21.93,21.93,21.93,1687889400000,3
240,21.9001,21.9001,21.9001,21.9001,21.9001,1687891200000,1
775,21.9346,21.94,21.925,21.94,21.925,1687892460000,5
200,21.94,21.94,21.94,21.94,21.94,1687893000000,1
3440,21.8934,21.925,21.84,21.925,21.84,1687894380000,26
579,21.879,21.84,21.92,21.92,21.84,1687894500000,5
103,21.95,21.95,21.95,21.95,21.95,1687895880000,1
383,21.8457,21.84,21.85,21.85,21.84,1687895940000,6
3639,21.81,21.81,21.81,21.81,21.81,1687959000000,4
204,21.81,21.81,21.81,21.81,21.81,1687959240000,3
100,21.8,21.8,21.8,21.8,21.8,1687959480000,1
542,21.7963,21.8,21.8,21.8,21.8,1687959720000,4
111,21.8554,21.855,21.855,21.855,21.855,1687959780000,2
1149,21.8444,21.83,21.8461,21.8461,21.83,1687960260000,2
152,21.8412,21.835,21.835,21.835,21.835,1687960620000,3
1445,21.8342,21.83,21.85,21.85,21.83,1687961040000,6
1140,21.8307,21.8307,21.8307,21.8307,21.8307,1687961220000,1
140,21.8354,21.835,21.835,21.835,21.835,1687961460000,5
391,21.8435,21.845,21.845,21.845,21.845,1687961580000,3
400,21.8375,21.84,21.83,21.84,21.83,1687961820000,4
580,21.8001,21.8,21.8001,21.8001,21.8,1687962420000,4
842,21.8441,21.84,21.85,21.85,21.84,1687962780000,8
120,21.8456,21.8467,21.8467,21.8467,21.8467,1687962900000,2
500,21.8001,21.8,21.8001,21.8001,21.8,1687962960000,8
502,21.8398,21.84,21.84,21.84,21.84,1687964280000,2
1170,21.7763,21.8,21.75,21.8,21.75,1687964820000,12
503,21.8203,21.82,21.82,21.82,21.82,1687965000000,5
200,21.85,21.85,21.85,21.85,21.85,1687965780000,2
121,21.8388,21.8375,21.8375,21.8375,21.8375,1687965840000,2
215,21.8933,21.9,21.9,21.9,21.9,1687966980000,4
3684,21.8668,21.83,21.868,21.872,21.83,1687967580000,5
2753,21.8998,21.8999,21.8999,21.8999,21.8999,1687967820000,4
340,21.89,21.89,21.89,21.89,21.89,1687968960000,3
14352,21.7507,21.82,21.72,21.85,21.72,1687970040000,84
18650,21.7583,21.73,21.76,21.8999,21.72,1687970100000,53
350,21.7673,21.77,21.7699,21.77,21.7699,1687970280000,5
182155,21.77,21.77,21.765,21.77,21.765,1687970460000,2
1954,21.7505,21.76,21.75,21.76,21.75,1687970520000,6
1517,21.77,21.77,21.77,21.77,21.77,1687971540000,7
400,21.7288,21.73,21.7201,21.745,21.72,1687971600000,4
710,21.7118,21.715,21.7101,21.715,21.71,1687972800000,15
742,21.6966,21.7,21.7,21.7,21.7,1687972860000,15
4442,21.6801,21.6801,21.6801,21.6801,21.6801,1687972920000,1
103,21.6951,21.695,21.695,21.695,21.695,1687973340000,2
1101,21.695,21.695,21.695,21.695,21.695,1687973400000,7
149,21.688,21.688,21.688,21.688,21.688,1687973940000,1
461,21.7,21.7,21.7,21.7,21.7,1687974300000,5
103,21.6999,21.7,21.7,21.7,21.7,1687974480000,4
100,21.69,21.69,21.69,21.69,21.69,1687974600000,1
809,21.6904,21.69,21.69,21.69,21.69,1687974900000,2
325,21.6969,21.7,21.69,21.7,21.69,1687975140000,2
700,21.7029,21.7,21.72,21.72,21.7,1687975560000,8
201,21.75,21.76,21.74,21.76,21.74,1687977060000,2
153,21.72,21.72,21.72,21.72,21.72,1687977660000,2
100,21.76,21.76,21.76,21.76,21.76,1687977840000,1
200,21.74,21.74,21.74,21.74,21.74,1687977960000,1
200,21.75,21.75,21.75,21.75,21.75,1687978020000,1
100,21.7699,21.7699,21.7699,21.7699,21.7699,1687978320000,1
122,21.758,21.758,21.758,21.758,21.758,1687978440000,2
100,21.738,21.738,21.738,21.738,21.738,1687978800000,1
168,21.7498,21.75,21.75,21.75,21.75,1687979100000,3
3391,21.7613,21.7381,21.7699,21.77,21.7381,1687980060000,11
211,21.73,21.73,21.73,21.73,21.73,1687980540000,4
467,21.7303,21.73,21.73,21.73,21.73,1687980840000,2
445,21.7462,21.75,21.75,21.75,21.75,1687981620000,9
461,21.7129,21.72,21.7,21.72,21.7,1687982220000,11
2363,21.6956,21.7,21.69,21.7,21.69,1687982280000,15
225,21.7099,21.71,21.71,21.71,21.71,1687982340000,2
585,21.7787,21.8,21.7702,21.8,21.7702,1688045400000,11
100,21.78,21.78,21.78,21.78,21.78,1688046180000,1
101,21.7999,21.7999,21.7999,21.7999,21.7999,1688046960000,2
4246,21.7815,21.79,21.79,21.79,21.78,1688047020000,9
1781,21.833,21.8298,21.84,21.84,21.8297,1688047200000,8
117,21.85,21.85,21.85,21.85,21.85,1688047440000,2
301,21.8426,21.8426,21.8426,21.8426,21.8426,1688047560000,2
500,21.82,21.82,21.82,21.82,21.82,1688047920000,2
137,21.822,21.822,21.822,21.822,21.822,1688048700000,1
228,21.8423,21.84,21.84,21.84,21.84,1688049060000,6
100,21.82,21.82,21.82,21.82,21.82,1688050980000,1
138,21.8186,21.82,21.82,21.82,21.82,1688051700000,2
281,21.8399,21.84,21.84,21.84,21.84,1688052180000,2
105,21.8793,21.8799,21.8799,21.8799,21.8799,1688052660000,6
301,21.8591,21.8582,21.8582,21.8582,21.8582,1688052720000,5
2381,21.85,21.85,21.85,21.85,21.85,1688054220000,3
110,21.8569,21.8573,21.8573,21.8573,21.8573,1688054460000,2
459,21.88,21.88,21.88,21.88,21.88,1688055600000,5
500,21.8913,21.88,21.9,21.9,21.88,1688055660000,5
120,21.8884,21.8884,21.8884,21.8884,21.8884,1688056200000,1
4540,21.8627,21.8627,21.8627,21.8627,21.8627,1688056440000,3
500,21.87,21.87,21.87,21.87,21.87,1688056680000,3
209,21.8886,21.8887,21.8887,21.8887,21.8887,1688057100000,2
234,21.8582,21.86,21.8601,21.8601,21.86,1688059980000,4
1745,21.9075,21.89,21.92,21.92,21.89,1688060340000,17
100,21.92,21.92,21.92,21.92,21.92,1688064060000,1
475,21.8306,21.83,21.83,21.83,21.83,1688064660000,5
1012,21.8506,21.85,21.85,21.85,21.85,1688066460000,4
134,21.885,21.885,21.885,21.885,21.885,1688066580000,1
11530,21.9735,21.93,21.99,21.99,21.92,1688066820000,25
119,21.9966,22.0,22.0,22.0,22.0,1688066940000,3
301,21.92,21.92,21.92,21.92,21.92,1688068140000,2
739,21.9809,21.98,21.98,21.98,21.98,1688068380000,10
200,21.9363,21.9363,21.9363,21.9363,21.9363,1688068440000,1
100,21.9206,21.9206,21.9206,21.9206,21.9206,1688068560000,1
529,21.9938,21.99,22.0,22.0,21.99,1688068740000,8
100,22.05,22.05,22.05,22.05,22.05,1688071680000,1
100,22.1,22.1,22.1,22.1,22.1,1688077800000,1
1107,22.0002,22.0,22.0,22.0,22.0,1688131800000,6
126,22.0999,22.0999,22.0999,22.0999,22.0999,1688131920000,1
2235,22.0494,22.0999,22.09,22.0999,22.015,1688131980000,9
1004,22.0924,22.09,22.09,22.1,22.085,1688132040000,12
201,22.1002,22.1,22.1,22.1,22.1,1688132100000,3
210,22.0099,22.01,22.01,22.01,22.01,1688132640000,5
225,22.02,22.02,22.02,22.02,22.02,1688134080000,1
3215,22.0301,22.03,22.04,22.04,22.01,1688134320000,17
450,22.02,22.02,22.02,22.02,22.02,1688134380000,2
201,22.08,22.08,22.08,22.08,22.08,1688134440000,3
273,22.0863,22.08,22.09,22.09,22.08,1688134500000,2
654,22.086,22.08,22.08,22.0887,22.08,1688134560000,5
101,22.0792,22.08,22.08,22.08,22.08,1688134620000,2
200,22.08,22.08,22.08,22.08,22.08,1688134680000,2
200,22.08,22.08,22.08,22.08,22.08,1688134740000,2
101,22.0798,22.08,22.08,22.08,22.08,1688134800000,2
200,22.08,22.08,22.08,22.08,22.08,1688134860000,2
908,22.0791,22.08,22.09,22.09,22.0765,1688134920000,8
201,22.09,22.09,22.09,22.09,22.09,1688134980000,3
205,22.1065,22.13,22.13,22.13,22.13,1688135160000,6
601,22.0842,22.13,22.075,22.13,22.075,1688135220000,3
200,22.13,22.13,22.13,22.13,22.13,1688135280000,2
231,22.1236,22.13,22.13,22.13,22.13,1688135340000,4
115,22.1228,22.13,22.13,22.13,22.13,1688135400000,2
303,22.1171,22.13,22.13,22.13,22.13,1688135460000,8
1000,22.1197,22.12,22.12,22.12,22.12,1688135880000,5
148,22.14,22.14,22.14,22.14,22.14,1688137080000,1
504,22.1194,22.12,22.12,22.12,22.12,1688137260000,7
593,22.1212,22.12,22.12,22.12,22.12,1688138220000,3
100,22.0987,22.0987,22.0987,22.0987,22.0987,1688138940000,1
6580,22.0523,22.12,22.0,22.12,22.0,1688139480000,38
1530,22.0602,22.06,22.06,22.06,22.06,1688139780000,2
1912,22.0016,22.0001,22.0001,22.0001,22.0001,1688141400000,10
300,22.0288,22.0288,22.0288,22.0288,22.0288,1688141580000,1
355,22.036,22.036,22.036,22.036,22.036,1688141880000,1
24466,21.9902,22.0,21.99,22.0,21.99,1688141940000,2
210,22.07,22.07,22.07,22.07,22.07,1688142120000,1
150,22.035,22.035,22.035,22.035,22.035,1688142240000,1
362,22.019,22.035,22.0,22.035,22.0,1688142360000,2
1870,22.0006,22.001,22.0,22.001,22.0,1688142900000,12
254,22.0699,22.07,22.0699,22.07,22.0699,1688143140000,6
2332,21.9888,22.0,21.97,22.0,21.97,1688143620000,15
405,22.0,22.0,22.0,22.0,22.0,1688144580000,1
2005,22.035,22.035,22.035,22.035,22.035,1688144640000,2
